quality,container,rarity,abrade_bin,yyid,commodityName,price,abrade,min_float,max_float,new_abrade
StatTrak™,光谱 2 号武器箱,保密,0.1-0.11,43986,PP-野牛（StatTrak™） | 买定离手 (略有磨损),95.0,0.1008081138134002,0.0,1.0,0.1008081138134002
StatTrak™,光谱 2 号武器箱,保密,0.11-0.12,50380,R8 左轮手枪（StatTrak™） | 美洲驼炮 (略有磨损),139.0,0.0793822631239891,0.03,0.7,0.11848098973729719
StatTrak™,光谱 2 号武器箱,保密,0.12-0.13,43986,PP-野牛（StatTrak™） | 买定离手 (略有磨损),89.0,0.123987004160881,0.0,1.0,0.123987004160881
StatTrak™,光谱 2 号武器箱,保密,0.13-0.14,43986,PP-野牛（StatTrak™） | 买定离手 (略有磨损),88.99,0.1386206895112991,0.0,1.0,0.1386206895112991
StatTrak™,光谱 2 号武器箱,保密,0.14-0.15,50380,R8 左轮手枪（StatTrak™） | 美洲驼炮 (略有磨损),83.88,0.0947403833270073,0.03,0.7,0.14140355720448852
StatTrak™,光谱 2 号武器箱,保密,0.15-0.16,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),97.0,0.1587348133325576,0.0,1.0,0.1587348133325576
StatTrak™,光谱 2 号武器箱,保密,0.16-0.17,50380,R8 左轮手枪（StatTrak™） | 美洲驼炮 (略有磨损),98.0,0.1137911453843116,0.03,0.7,0.1698375304243457
StatTrak™,光谱 2 号武器箱,保密,0.17-0.18,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),53.8,0.1789372116327285,0.0,1.0,0.1789372116327285
StatTrak™,光谱 2 号武器箱,保密,0.18-0.19,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),56.0,0.1873138099908828,0.0,1.0,0.1873138099908828
StatTrak™,光谱 2 号武器箱,保密,0.19-0.2,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),55.0,0.1930904984474182,0.0,1.0,0.1930904984474182
StatTrak™,光谱 2 号武器箱,保密,0.2-0.21,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),49.0,0.2081257849931717,0.0,1.0,0.2081257849931717
StatTrak™,光谱 2 号武器箱,保密,0.21-0.22,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),50.1,0.2116558104753494,0.0,1.0,0.2116558104753494
StatTrak™,光谱 2 号武器箱,保密,0.22-0.23,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),50.2,0.2293503731489181,0.0,1.0,0.2293503731489181
StatTrak™,光谱 2 号武器箱,保密,0.23-0.24,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),51.06,0.2384265959262848,0.0,1.0,0.2384265959262848
StatTrak™,光谱 2 号武器箱,保密,0.24-0.25,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),46.59,0.2470548450946808,0.0,1.0,0.2470548450946808
StatTrak™,光谱 2 号武器箱,保密,0.25-0.26,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),57.0,0.2574686110019684,0.0,1.0,0.2574686110019684
StatTrak™,光谱 2 号武器箱,保密,0.26-0.27,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),46.56,0.2617070078849792,0.0,1.0,0.2617070078849792
StatTrak™,光谱 2 号武器箱,保密,0.27-0.28,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),55.0,0.1837489455938339,0.03,0.7,0.2742521576027372
StatTrak™,光谱 2 号武器箱,保密,0.28-0.29,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),55.0,0.2802693247795105,0.0,1.0,0.2802693247795105
StatTrak™,光谱 2 号武器箱,保密,0.29-0.3,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),55.0,0.2008214443922042,0.03,0.7,0.29973349909284214
StatTrak™,光谱 2 号武器箱,保密,0.3-0.31,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),65.0,0.3015193939208984,0.0,1.0,0.3015193939208984
StatTrak™,光谱 2 号武器箱,保密,0.31-0.32,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),60.0,0.3187635540962219,0.0,1.0,0.3187635540962219
StatTrak™,光谱 2 号武器箱,保密,0.32-0.33,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),47.0,0.214706003665924,0.03,0.7,0.3204567218894388
StatTrak™,光谱 2 号武器箱,保密,0.33-0.34,45226,M4A1 消音型（StatTrak™） | 破碎铅秋 (久经沙场),100.0,0.2376323193311691,0.0,0.7,0.33947474190167015
StatTrak™,光谱 2 号武器箱,保密,0.34-0.35,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),47.0,0.229990616440773,0.03,0.7,0.3432695767772732
StatTrak™,光谱 2 号武器箱,保密,0.35-0.36,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),47.8,0.240312322974205,0.03,0.7,0.3586751089167239
StatTrak™,光谱 2 号武器箱,保密,0.36-0.37,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),55.0,0.2436702102422714,0.03,0.7,0.36368688095861407
StatTrak™,光谱 2 号武器箱,保密,0.37-0.38,48050,PP-野牛（StatTrak™） | 买定离手 (久经沙场),63.0,0.3727957606315613,0.0,1.0,0.3727957606315613
StatTrak™,光谱 2 号武器箱,保密,0.38-0.39,45226,M4A1 消音型（StatTrak™） | 破碎铅秋 (久经沙场),999.0,0.2724678218364715,0.0,0.7,0.3892397454806736
StatTrak™,光谱 2 号武器箱,保密,0.39-0.4,45441,PP-野牛（StatTrak™） | 买定离手 (破损不堪),60.03,0.3951810300350189,0.0,1.0,0.3951810300350189
StatTrak™,光谱 2 号武器箱,保密,0.4-0.41,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),55.0,0.2681916058063507,0.03,0.7,0.40028597881544886
StatTrak™,光谱 2 号武器箱,保密,0.41-0.42,45441,PP-野牛（StatTrak™） | 买定离手 (破损不堪),59.8,0.4160803258419037,0.0,1.0,0.4160803258419037
StatTrak™,光谱 2 号武器箱,保密,0.42-0.43,45226,M4A1 消音型（StatTrak™） | 破碎铅秋 (久经沙场),104.99,0.2987958788871765,0.0,0.7,0.4268512555531093
StatTrak™,光谱 2 号武器箱,保密,0.43-0.44,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),55.0,0.2931017279624939,0.03,0.7,0.43746526561566257
StatTrak™,光谱 2 号武器箱,保密,0.44-0.45,45441,PP-野牛（StatTrak™） | 买定离手 (破损不堪),60.0,0.444789707660675,0.0,1.0,0.444789707660675
StatTrak™,光谱 2 号武器箱,保密,0.46-0.47,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),47.9,0.3110482096672058,0.03,0.7,0.4642510592047848
StatTrak™,光谱 2 号武器箱,保密,0.53-0.54,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),55.0,0.356236845254898,0.03,0.7,0.5316967839625344
StatTrak™,光谱 2 号武器箱,保密,0.56-0.57,45480,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),70.0,0.3762777149677276,0.03,0.7,0.5616085298025786
StatTrak™,光谱 2 号武器箱,保密,0.59-0.6,56426,M4A1 消音型（StatTrak™） | 破碎铅秋 (破损不堪),132.5,0.4196358919143677,0.0,0.7,0.5994798455919539
StatTrak™,光谱 2 号武器箱,保密,0.6-0.61,51993,R8 左轮手枪（StatTrak™） | 美洲驼炮 (破损不堪),76.06,0.4068603217601776,0.03,0.7,0.6072542115823547
StatTrak™,光谱 2 号武器箱,保密,0.61-0.62,51993,R8 左轮手枪（StatTrak™） | 美洲驼炮 (破损不堪),82.74,0.4111170470714569,0.03,0.7,0.613607532942473
StatTrak™,光谱 2 号武器箱,保密,0.62-0.63,56426,M4A1 消音型（StatTrak™） | 破碎铅秋 (破损不堪),198.0,0.438677966594696,0.0,0.7,0.6266828094209943
StatTrak™,光谱 2 号武器箱,保密,0.63-0.64,51993,R8 左轮手枪（StatTrak™） | 美洲驼炮 (破损不堪),80.0,0.4280005395412445,0.03,0.7,0.6388067754346933
StatTrak™,光谱 2 号武器箱,保密,0.64-0.65,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),188.0,0.453345775604248,0.0,0.7,0.6476368222917829
StatTrak™,光谱 2 号武器箱,保密,0.68-0.69,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),161.2,0.479449599981308,0.0,0.7,0.6849279999732971
StatTrak™,光谱 2 号武器箱,保密,0.69-0.7,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),188.0,0.4844726920127868,0.0,0.7,0.6921038457325527
StatTrak™,光谱 2 号武器箱,保密,0.71-0.72,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),106.0,0.4978545010089874,0.0,0.7,0.711220715727125
StatTrak™,光谱 2 号武器箱,保密,0.72-0.73,1254,PP-野牛（StatTrak™） | 买定离手 (战痕累累),666.0,0.7267789840698242,0.0,1.0,0.7267789840698242
StatTrak™,光谱 2 号武器箱,保密,0.73-0.74,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),500.0,0.5156081914901733,0.0,0.7,0.7365831307002477
StatTrak™,光谱 2 号武器箱,保密,0.77-0.78,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),106.1,0.5399646759033203,0.0,0.7,0.7713781084333148
StatTrak™,光谱 2 号武器箱,保密,0.82-0.83,50687,R8 左轮手枪（StatTrak™） | 美洲驼炮 (战痕累累),52.15,0.5509243011474609,0.03,0.7,0.822275076339494
StatTrak™,光谱 2 号武器箱,保密,0.83-0.84,50687,R8 左轮手枪（StatTrak™） | 美洲驼炮 (战痕累累),45.41,0.5580710768699646,0.03,0.7,0.8329419057760666
StatTrak™,光谱 2 号武器箱,保密,0.84-0.85,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),106.0,0.5940627455711365,0.0,0.7,0.8486610651016235
StatTrak™,光谱 2 号武器箱,保密,0.89-0.9,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),200.0,0.6253167986869812,0.0,0.7,0.8933097124099733
StatTrak™,光谱 2 号武器箱,保密,0.92-0.93,1254,PP-野牛（StatTrak™） | 买定离手 (战痕累累),99.0,0.9210202693939208,0.0,1.0,0.9210202693939208
StatTrak™,光谱 2 号武器箱,保密,0.96-0.97,55508,M4A1 消音型（StatTrak™） | 破碎铅秋 (战痕累累),159.1,0.677720844745636,0.0,0.7,0.9681726353509086
StatTrak™,光谱 2 号武器箱,保密,0.97-0.98,50687,R8 左轮手枪（StatTrak™） | 美洲驼炮 (战痕累累),46.8,0.6505329608917236,0.03,0.7,0.9709447177488414
StatTrak™,光谱 2 号武器箱,保密,0.99-1.0,1254,PP-野牛（StatTrak™） | 买定离手 (战痕累累),128.0,0.9915550947189332,0.0,1.0,0.9915550947189332
StatTrak™,光谱 2 号武器箱,保密,1.03-1.04,50687,R8 左轮手枪（StatTrak™） | 美洲驼炮 (战痕累累),50.0,0.6918774247169495,0.03,0.7,1.032652872711865
StatTrak™,光谱 2 号武器箱,保密,1.04-1.05,50687,R8 左轮手枪（StatTrak™） | 美洲驼炮 (战痕累累),118.0,0.6997799277305603,0.03,0.7,1.0444476533291946
StatTrak™,光谱 2 号武器箱,受限,0.0-0.01,5579,XM1014（StatTrak™） | 五彩斑驳 (崭新出厂),68.99,0.00472013046965,0.0,0.72,0.006555736763402778
StatTrak™,光谱 2 号武器箱,受限,0.01-0.02,45797,MP9（StatTrak™） | 焦油缠绕 (崭新出厂),75.0,0.0064304820261895,0.0,0.6,0.010717470043649167
StatTrak™,光谱 2 号武器箱,受限,0.02-0.03,5851,CZ75（StatTrak™） | 战术高手 (崭新出厂),80.0,0.0180795807391405,0.0,0.7,0.02582797248448643
StatTrak™,光谱 2 号武器箱,受限,0.03-0.04,45797,MP9（StatTrak™） | 焦油缠绕 (崭新出厂),85.0,0.0222561210393905,0.0,0.6,0.037093535065650836
StatTrak™,光谱 2 号武器箱,受限,0.04-0.05,45797,MP9（StatTrak™） | 焦油缠绕 (崭新出厂),66.0,0.0280155874788761,0.0,0.6,0.04669264579812683
StatTrak™,光谱 2 号武器箱,受限,0.05-0.06,48079,UMP-45（StatTrak™） | 曝光 (崭新出厂),55.0,0.0310863088816404,0.0,0.55,0.05652056160298254
StatTrak™,光谱 2 号武器箱,受限,0.06-0.07,4373,SG 553（StatTrak™） | 幻影 (崭新出厂),74.0,0.0393240302801132,0.0,0.6,0.06554005046685533
StatTrak™,光谱 2 号武器箱,受限,0.07-0.08,45797,MP9（StatTrak™） | 焦油缠绕 (崭新出厂),50.0,0.0478838197886943,0.0,0.6,0.0798063663144905
StatTrak™,光谱 2 号武器箱,受限,0.08-0.09,5851,CZ75（StatTrak™） | 战术高手 (崭新出厂),45.58,0.0589747577905654,0.0,0.7,0.08424965398652201
StatTrak™,光谱 2 号武器箱,受限,0.09-0.1,3232,XM1014（StatTrak™） | 五彩斑驳 (略有磨损),33.0,0.0702380910515785,0.0,0.72,0.09755290423830347
StatTrak™,光谱 2 号武器箱,受限,0.1-0.11,3232,XM1014（StatTrak™） | 五彩斑驳 (略有磨损),29.98,0.0760224461555481,0.0,0.72,0.10558673077159458
StatTrak™,光谱 2 号武器箱,受限,0.11-0.12,5736,SG 553（StatTrak™） | 幻影 (略有磨损),29.9,0.0706443339586258,0.0,0.6,0.11774055659770966
StatTrak™,光谱 2 号武器箱,受限,0.12-0.13,991,CZ75（StatTrak™） | 战术高手 (略有磨损),23.4,0.0890039950609207,0.0,0.7,0.12714856437274386
StatTrak™,光谱 2 号武器箱,受限,0.13-0.14,991,CZ75（StatTrak™） | 战术高手 (略有磨损),22.99,0.093701958656311,0.0,0.7,0.13385994093758713
StatTrak™,光谱 2 号武器箱,受限,0.14-0.15,3232,XM1014（StatTrak™） | 五彩斑驳 (略有磨损),23.0,0.1037152335047721,0.0,0.72,0.14404893542329458
StatTrak™,光谱 2 号武器箱,受限,0.15-0.16,991,CZ75（StatTrak™） | 战术高手 (略有磨损),19.47,0.1079637929797172,0.0,0.7,0.15423398997102458
StatTrak™,光谱 2 号武器箱,受限,0.16-0.17,3232,XM1014（StatTrak™） | 五彩斑驳 (略有磨损),20.0,0.1221869215369224,0.0,0.72,0.16970405769017
StatTrak™,光谱 2 号武器箱,受限,0.17-0.18,991,CZ75（StatTrak™） | 战术高手 (略有磨损),19.36,0.1256088316440582,0.0,0.7,0.1794411880629403
StatTrak™,光谱 2 号武器箱,受限,0.18-0.19,3232,XM1014（StatTrak™） | 五彩斑驳 (略有磨损),20.74,0.1339778304100036,0.0,0.72,0.1860803200138939
StatTrak™,光谱 2 号武器箱,受限,0.19-0.2,991,CZ75（StatTrak™） | 战术高手 (略有磨损),19.36,0.1391425281763076,0.0,0.7,0.198775040251868
StatTrak™,光谱 2 号武器箱,受限,0.2-0.21,991,CZ75（StatTrak™） | 战术高手 (略有磨损),19.36,0.1406174451112747,0.0,0.7,0.20088206444467815
StatTrak™,光谱 2 号武器箱,受限,0.21-0.22,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),9.09,0.1554296165704727,0.0,0.72,0.21587446745898986
StatTrak™,光谱 2 号武器箱,受限,0.22-0.23,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),9.99,0.1612804681062698,0.0,0.72,0.22400065014759696
StatTrak™,光谱 2 号武器箱,受限,0.23-0.24,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),8.99,0.1690677851438522,0.0,0.72,0.2348163682553503
StatTrak™,光谱 2 号武器箱,受限,0.24-0.25,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),11.97,0.1748945266008377,0.0,0.7,0.24984932371548246
StatTrak™,光谱 2 号武器箱,受限,0.25-0.26,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),11.88,0.1789746135473251,0.0,0.7,0.2556780193533216
StatTrak™,光谱 2 号武器箱,受限,0.26-0.27,927,MP9（StatTrak™） | 焦油缠绕 (久经沙场),10.38,0.1612152457237243,0.0,0.6,0.2686920762062072
StatTrak™,光谱 2 号武器箱,受限,0.27-0.28,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),9.89,0.1927041709423065,0.0,0.7,0.27529167277472355
StatTrak™,光谱 2 号武器箱,受限,0.28-0.29,927,MP9（StatTrak™） | 焦油缠绕 (久经沙场),10.38,0.1703338176012039,0.0,0.6,0.2838896960020065
StatTrak™,光谱 2 号武器箱,受限,0.29-0.3,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),10.0,0.2048624902963638,0.0,0.7,0.2926607004233769
StatTrak™,光谱 2 号武器箱,受限,0.3-0.31,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),7.99,0.2125837206840515,0.0,0.7,0.303691029548645
StatTrak™,光谱 2 号武器箱,受限,0.31-0.32,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),9.63,0.2243675589561462,0.0,0.72,0.3116216096613142
StatTrak™,光谱 2 号武器箱,受限,0.32-0.33,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),7.0,0.2361164391040802,0.0,0.72,0.32793949875566697
StatTrak™,光谱 2 号武器箱,受限,0.33-0.34,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),8.0,0.2408589422702789,0.0,0.72,0.3345263087087207
StatTrak™,光谱 2 号武器箱,受限,0.34-0.35,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),7.39,0.242982730269432,0.0,0.7,0.3471181860991886
StatTrak™,光谱 2 号武器箱,受限,0.35-0.36,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),6.5,0.246099591255188,0.0,0.7,0.35157084465026855
StatTrak™,光谱 2 号武器箱,受限,0.36-0.37,43285,UMP-45（StatTrak™） | 曝光 (久经沙场),7.98,0.1995837837457656,0.0,0.55,0.36287960681048287
StatTrak™,光谱 2 号武器箱,受限,0.37-0.38,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),7.0,0.2629619538784027,0.0,0.7,0.3756599341120039
StatTrak™,光谱 2 号武器箱,受限,0.39-0.4,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),6.6,0.2763050496578216,0.0,0.7,0.39472149951117375
StatTrak™,光谱 2 号武器箱,受限,0.4-0.41,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),6.66,0.2852953374385834,0.0,0.7,0.40756476776940487
StatTrak™,光谱 2 号武器箱,受限,0.41-0.42,1861,SG 553（StatTrak™） | 幻影 (久经沙场),6.43,0.2505717277526855,0.0,0.6,0.41761954625447584
StatTrak™,光谱 2 号武器箱,受限,0.42-0.43,1861,SG 553（StatTrak™） | 幻影 (久经沙场),6.3,0.2521009147167206,0.0,0.6,0.4201681911945343
StatTrak™,光谱 2 号武器箱,受限,0.43-0.44,1861,SG 553（StatTrak™） | 幻影 (久经沙场),6.5,0.2604610323905945,0.0,0.6,0.43410172065099084
StatTrak™,光谱 2 号武器箱,受限,0.44-0.45,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),6.74,0.309526652097702,0.0,0.7,0.4421809315681458
StatTrak™,光谱 2 号武器箱,受限,0.45-0.46,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),6.86,0.3273172974586487,0.0,0.72,0.45460735758145654
StatTrak™,光谱 2 号武器箱,受限,0.46-0.47,44224,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),6.85,0.3361348211765289,0.0,0.72,0.4668539183007346
StatTrak™,光谱 2 号武器箱,受限,0.47-0.48,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),8.01,0.3342619836330414,0.0,0.7,0.4775171194757734
StatTrak™,光谱 2 号武器箱,受限,0.48-0.49,1861,SG 553（StatTrak™） | 幻影 (久经沙场),6.35,0.2906057238578796,0.0,0.6,0.484342873096466
StatTrak™,光谱 2 号武器箱,受限,0.49-0.5,2205,CZ75（StatTrak™） | 战术高手 (久经沙场),8.7,0.3473299443721771,0.0,0.7,0.4961856348173959
StatTrak™,光谱 2 号武器箱,受限,0.5-0.51,1861,SG 553（StatTrak™） | 幻影 (久经沙场),6.3,0.3005720376968384,0.0,0.6,0.5009533961613973
StatTrak™,光谱 2 号武器箱,受限,0.51-0.52,1861,SG 553（StatTrak™） | 幻影 (久经沙场),7.0,0.3105010688304901,0.0,0.6,0.5175017813841503
StatTrak™,光谱 2 号武器箱,受限,0.52-0.53,43285,UMP-45（StatTrak™） | 曝光 (久经沙场),8.48,0.2909652888774872,0.0,0.55,0.5290277979590675
StatTrak™,光谱 2 号武器箱,受限,0.53-0.54,1861,SG 553（StatTrak™） | 幻影 (久经沙场),7.5,0.3201287388801574,0.0,0.6,0.5335478981335957
StatTrak™,光谱 2 号武器箱,受限,0.54-0.55,43285,UMP-45（StatTrak™） | 曝光 (久经沙场),10.35,0.2986797392368316,0.0,0.55,0.5430540713396937
StatTrak™,光谱 2 号武器箱,受限,0.56-0.57,53332,XM1014（StatTrak™） | 五彩斑驳 (破损不堪),15.0,0.4055611789226532,0.0,0.72,0.5632794151703517
StatTrak™,光谱 2 号武器箱,受限,0.57-0.58,1861,SG 553（StatTrak™） | 幻影 (久经沙场),6.5,0.3454463481903076,0.0,0.6,0.5757439136505127
StatTrak™,光谱 2 号武器箱,受限,0.58-0.59,53332,XM1014（StatTrak™） | 五彩斑驳 (破损不堪),17.0,0.4185732007026672,0.0,0.72,0.5813516676425933
StatTrak™,光谱 2 号武器箱,受限,0.6-0.61,53332,XM1014（StatTrak™） | 五彩斑驳 (破损不堪),35.0,0.438756912946701,0.0,0.72,0.6093846013148625
StatTrak™,光谱 2 号武器箱,受限,0.61-0.62,1861,SG 553（StatTrak™） | 幻影 (久经沙场),7.58,0.3685746490955353,0.0,0.6,0.6142910818258922
StatTrak™,光谱 2 号武器箱,受限,0.62-0.63,927,MP9（StatTrak™） | 焦油缠绕 (久经沙场),9.0,0.3770974278450012,0.0,0.6,0.6284957130750021
StatTrak™,光谱 2 号武器箱,受限,0.64-0.65,44749,XM1014（StatTrak™） | 五彩斑驳 (战痕累累),13.59,0.4667679965496063,0.0,0.72,0.6482888840966755
StatTrak™,光谱 2 号武器箱,受限,0.65-0.66,43285,UMP-45（StatTrak™） | 曝光 (久经沙场),10.5,0.3628300428390503,0.0,0.55,0.6596909869800914
StatTrak™,光谱 2 号武器箱,受限,0.66-0.67,43361,CZ75（StatTrak™） | 战术高手 (战痕累累),7.43,0.4667590856552124,0.0,0.7,0.6667986937931606
